customer_id,full_name,account_age_days,kyc_status,pep_status,declared_monthly_income,device_id_count,unique_counterparties_30d,shared_ip_count,historical_avg_tx_amount,session_velocity_seconds,recent_failed_logins,risk_tier
CUST_9009,Kimberly Hunter,866,Verified,False,4760.22,2,7,1,128.51,78,1,Low
CUST_9010,Stacey Jones,774,Verified,False,1436.17,1,16,1,33.57,78,0,Low
CUST_9011,Courtney Williams,392,Verified,False,2891.46,1,24,1,61.27,78,1,Low
CUST_9012,Larry Stone,637,Verified,False,2896.36,1,12,1,105.04,78,0,Low
CUST_9013,Jonathan Miller,2355,Verified,False,4900.35,1,12,1,167.28,78,0,Low
CUST_9014,Michael Wheeler,3339,Verified,False,3235.31,1,4,1,36.62,78,0,Low
CUST_9015,Melissa Wise,3519,Verified,False,2020.89,1,13,1,119.81,78,0,Low
CUST_9016,Melissa Jackson,3513,Verified,False,3392.86,1,7,1,175.49,78,0,Low
CUST_9017,Mr. Leonard Jackson,2943,Verified,False,2493.69,2,6,1,1226.61,78,0,Low
CUST_9018,Brent Hernandez,2700,Pending,False,16227.99,1,15,1,1014.3,78,0,Low
CUST_9019,Deborah Price,2889,Verified,False,1676.34,2,6,2,104.18,78,0,Low
CUST_9020,Christopher Gutierrez,1026,Verified,False,5194.58,1,3,5,714.97,78,10,High (Network Risk)
CUST_9021,Tracy Foster,2568,Verified,False,7432.25,1,18,2,215.69,78,0,Low
CUST_9022,Charles Nguyen,1675,Verified,False,795.15,1,8,1,178.01,78,0,Low
CUST_9023,Joseph Smith,2684,Verified,False,979.62,1,4,1,40.07,78,0,Low
CUST_9024,Haley Harvey,3381,Pending,False,20552.79,2,7,1,488.0,78,0,Low
CUST_9025,Katherine Hammond,740,Verified,False,1514.67,1,9,1,411.8,78,0,Low
CUST_9026,Tracy Hogan,1546,Verified,False,3017.41,1,3,1,14.26,78,0,Low
CUST_9027,Ronald Davila,469,Verified,False,2505.34,1,6,1,62.9,78,0,Low
CUST_9028,Emily Reed,2260,Verified,True,2869.13,1,7,1,328.11,78,0,Medium (Compliance)
CUST_9029,Maria Thomas,1136,Verified,False,2054.35,2,1,1,58.03,78,0,Low
CUST_9030,Debra Miller,1032,Verified,False,3364.59,1,29,1,1837.15,78,0,Low
CUST_9031,Michael Huerta,2852,Verified,False,1322.4,1,27,1,30.37,78,0,Low
CUST_9032,Joy Robinson,2525,Verified,False,2383.22,2,8,1,28.6,78,0,Low
CUST_9033,Brittany Kelly,874,Verified,False,415.21,2,9,1,454.34,78,0,Low
CUST_9034,Julie Jordan,460,Pending,False,2653.54,3,9,1,83.77,78,0,Low
CUST_9035,Jacob Peters,2301,Verified,False,4166.61,1,3,1,40.47,78,0,Low
CUST_9036,Caitlyn Clark,1550,Verified,False,7779.72,1,11,1,117.46,78,0,Low
CUST_9037,Kimberly Ward,752,Verified,False,9392.1,1,3,2,417.48,78,0,Low
CUST_9038,Amanda Gould,1462,Pending,False,2044.08,1,1,1,2251.08,78,0,Low
CUST_9039,Laura Martin,1778,Verified,False,6909.16,1,7,1,513.18,78,0,Low
CUST_9040,Mark Taylor,3029,Verified,False,942.82,1,6,1,1160.47,78,0,Low
CUST_9041,Tyrone Roberson,854,Verified,False,1776.94,3,27,1,176.96,78,0,Low
CUST_9042,Brian Barron,2284,Verified,False,15075.49,2,4,2,260.54,78,0,Low
CUST_9043,Kelly Harris,1330,Verified,False,3577.5,1,6,5,696.31,78,1,High (Network Risk)
CUST_9044,Jeremy Moran,478,Verified,False,3762.71,1,5,1,476.0,78,0,Low
CUST_9045,Dr. Donna Bailey,2727,Pending,False,2493.93,1,4,1,667.72,78,0,Low
CUST_9046,John Smith,3092,Verified,False,19317.55,1,3,1,149.59,78,0,Low
CUST_9047,Sarah Pierce,2264,Verified,False,5068.66,3,4,1,26.07,78,0,Low
CUST_9048,John Gallegos,2903,Pending,False,13160.66,1,8,1,25.92,78,0,Low
CUST_9049,Michael Moore,135,Verified,False,1649.56,1,3,1,126.29,78,0,Low
CUST_9050,Jessica Barron,2953,Verified,False,1127.5,2,45,1,18.11,78,10,High (Network Risk)
CUST_9051,Erika Moore,1153,Verified,False,1386.87,1,6,1,112.72,78,0,Low
CUST_9052,Erin Rivera,410,Verified,False,5591.82,1,50,1,73.13,78,10,High (Network Risk)
CUST_9053,Alicia Krueger,1446,Verified,False,15481.75,1,4,1,242.07,78,0,Low
CUST_9054,Amanda Wilson,1318,Verified,False,6310.35,1,1,1,5212.96,78,0,Low
CUST_9055,Joshua Scott,1270,Verified,False,7167.17,1,11,1,63.41,78,0,Low
CUST_9056,Jeffrey Thompson,1580,Verified,False,3543.55,1,4,2,98.8,78,0,Low
CUST_9057,Alexandria Barnes,86,Verified,False,834.57,1,3,1,94.86,78,0,Low
CUST_9058,Brandy Allen MD,2604,Verified,False,22545.2,2,1,1,138.39,78,0,Low
CUST_9059,Kendra Smith,1866,Verified,False,5792.57,2,5,2,13.43,78,0,Low
CUST_9060,Mckenzie Vega,3447,Verified,False,5031.07,1,20,2,137.04,2,0,Low
CUST_9061,Margaret Gonzalez,1470,Verified,False,7142.31,1,8,1,4519.72,2,1,Low
CUST_9062,Robert Andrews,378,Verified,False,537.04,2,6,1,3212.26,78,0,Low
CUST_9063,Dr. Brenda Frye,3462,Verified,False,1806.01,1,5,1,168.59,78,0,Low
CUST_9064,Larry Pitts,1681,Verified,False,5552.04,1,23,1,697.27,78,0,Low
CUST_9065,Connie Henderson,1075,Verified,False,2578.86,2,6,1,138.85,78,10,Low
CUST_9066,Jessica Cruz,242,Failed,False,2761.34,2,3,1,169.13,78,0,Medium (Compliance)
CUST_9067,Monica Torres,3366,Verified,False,10736.76,1,6,1,530.45,78,0,Low
CUST_9068,Scott King,920,Verified,False,3351.88,2,8,2,127.92,78,5,Low
CUST_9069,David Hahn,1587,Verified,False,32147.24,1,4,2,1569.19,78,0,Low
CUST_9070,Jeffrey Baker,2314,Verified,False,2861.79,2,1,1,9.44,78,5,Low
CUST_9071,Andre Payne,3192,Pending,False,6667.08,2,5,1,44.95,78,5,Low
CUST_9072,Nicholas Tran,2760,Verified,False,4836.95,1,12,1,318.04,78,0,Low
CUST_9073,Nicholas Davis,1272,Verified,False,1678.61,1,4,1,20.13,78,1,Low
CUST_9074,Charles Dougherty,70,Verified,False,1063.11,1,4,1,32.94,2,0,Low
CUST_9075,Carolyn Smith,2105,Verified,False,3093.59,2,14,2,141.17,78,0,Low
CUST_9076,Brendan Howard,1406,Verified,False,20343.2,1,13,1,5.62,78,0,Low
CUST_9077,Albert Bishop,2087,Verified,False,2010.99,1,5,1,15.28,78,0,Low
CUST_9078,Lisa Good,2008,Verified,False,5008.52,2,5,1,17.91,78,0,Low
CUST_9079,Nicholas Mejia,801,Verified,False,2305.03,2,2,1,179.81,78,0,Low
CUST_9080,Russell Erickson,3515,Verified,False,3720.3,2,8,1,60.74,2,0,Low
CUST_9081,Michael Horton,1042,Verified,False,9339.54,2,5,1,171.46,78,5,Low
CUST_9082,Ricky Tran,2780,Verified,False,3344.17,1,31,2,103.06,78,0,High (Network Risk)
CUST_9083,Jonathan Kelley,825,Verified,False,1611.08,1,12,2,758.36,78,0,Low
CUST_9084,Miss Makayla Young,756,Verified,False,14854.28,1,18,1,26.3,78,1,Low
CUST_9085,Natalie Blevins,2400,Verified,False,1627.96,2,3,1,296.91,78,0,Low
CUST_9086,Elizabeth Carney,1996,Verified,False,5864.84,2,10,1,56.82,78,0,Low
CUST_9087,Gerald Berg,1840,Verified,False,671.38,1,7,1,159.14,78,0,Low
CUST_9088,Jackson Ingram,1322,Verified,False,10772.14,3,4,1,5.68,2,10,High (ATO Risk)
CUST_9089,Thomas Parsons,2331,Verified,False,40322.1,1,5,1,14.34,78,0,Low
CUST_9090,Emma Jennings,1610,Failed,False,2901.49,2,1,1,133.19,78,0,Medium (Compliance)
CUST_9091,Julie Padilla,110,Verified,False,1068.41,2,19,1,370.82,78,0,Low
CUST_9092,Cassandra Williams,1017,Verified,False,6422.1,2,1,5,3.66,78,0,High (Network Risk)
CUST_9093,Jeremy Schmidt,3252,Verified,False,3264.46,1,7,1,44.64,78,0,Low
CUST_9094,David Scott,1962,Failed,False,25373.82,1,12,1,29.38,78,0,Medium (Compliance)
CUST_9095,Rebekah Ferguson,2592,Verified,False,1637.27,1,20,1,131.8,78,0,Low
CUST_9096,Adriana Malone,1770,Verified,False,782.93,1,27,1,935.22,78,0,Low
CUST_9097,Russell Reynolds,25,Pending,False,4039.11,1,12,2,182.59,2,0,Low
CUST_9098,Sarah Collins,843,Verified,False,5341.83,2,9,1,97.65,78,0,Low
CUST_9099,Cassandra Frey,2839,Verified,False,1381.64,3,25,1,43.07,78,0,Low
CUST_9100,Tyler Murphy,738,Verified,False,7789.18,2,5,1,170.49,78,0,Low
CUST_9101,Elizabeth Simon,2105,Verified,False,3152.45,1,4,1,4282.94,78,0,Low
CUST_9102,Catherine Nguyen,180,Verified,False,2273.73,1,7,1,344.45,78,0,Low
CUST_9103,Kristy Ramos,232,Verified,False,5139.56,1,3,1,108.08,78,0,Low
CUST_9104,Kyle Haas,1918,Verified,False,2235.9,2,4,20,12.71,78,0,High (Network Risk)
CUST_9105,Michael Glover,343,Failed,False,1429.38,2,10,2,1621.86,78,1,Medium (Compliance)
CUST_9106,Rebecca Walker DDS,477,Verified,False,593.55,1,7,1,426.94,78,0,Low
CUST_9107,Julie Mata,1823,Verified,False,1608.04,1,4,1,261.26,78,0,Low
CUST_9108,David Wang,2624,Verified,False,36119.85,1,7,1,579.46,78,0,Low
CUST_9109,Anita Price,455,Verified,False,3089.99,1,10,1,1948.21,78,0,Low
CUST_9110,Veronica Sweeney,1256,Verified,False,1078.02,1,4,1,44.63,78,1,Low
CUST_9111,Laura Buck,289,Verified,False,10581.07,3,11,1,360.68,78,0,Low
CUST_9112,Peter Humphrey,1237,Verified,False,2844.13,1,6,1,802.9,78,0,Low
CUST_9113,Tracey White,2306,Verified,False,3991.9,2,13,1,79.69,78,0,Low
CUST_9114,Christina Fletcher,530,Verified,False,3921.88,1,8,1,391.88,78,0,Low
CUST_9115,Jamie Smith,2735,Verified,False,13164.87,10,1,2,47.76,78,5,Low
CUST_9116,Denise Reynolds,2977,Verified,False,789.44,2,11,1,139.56,78,0,Low
CUST_9117,Beverly Romero,2277,Verified,False,12827.8,1,12,1,215.14,78,0,Low
CUST_9118,Kelli Williamson,3298,Failed,False,6280.38,2,2,1,65.39,78,0,Medium (Compliance)
CUST_9119,Michael Mccall,596,Verified,False,3220.56,1,5,1,33.11,78,0,Low
CUST_9120,Steven Yang,435,Verified,False,1269.1,1,5,2,104.09,78,0,Low
CUST_9121,Monica Armstrong,882,Verified,False,2328.89,1,4,1,939.69,2,0,Low
CUST_9122,Karen Henson,3069,Verified,False,3109.94,1,2,1,280.55,78,0,Low
CUST_9123,Beth Garcia,1782,Pending,False,18192.96,1,13,1,1164.71,78,0,Low
CUST_9124,Erin Long,402,Verified,False,12519.48,1,11,1,7.42,78,0,Low
CUST_9125,Richard Sweeney,2670,Verified,False,2022.91,1,15,1,181.29,78,0,Low
CUST_9126,Michael Goodman,2136,Verified,False,22233.65,1,6,1,69.15,78,0,Low
CUST_9127,Megan Khan,2632,Verified,False,7715.18,1,18,1,38.03,78,0,Low
CUST_9128,Jacob Day,1566,Verified,False,4775.87,1,2,1,19.67,78,0,Low
CUST_9129,Shannon Hunt,309,Verified,False,2250.16,3,10,2,334.59,78,0,Low
CUST_9130,Ashley Mejia,2954,Verified,False,1673.63,1,16,2,27.48,78,0,Low
CUST_9131,David Johnston,343,Verified,False,5128.82,1,3,1,153.51,78,0,Low
CUST_9132,David Joseph,436,Verified,False,4375.5,1,5,1,230.76,78,0,Low
CUST_9133,Alexa Smith,177,Verified,False,2017.16,1,2,1,237.64,78,0,Low
CUST_9134,Kevin Gilbert,139,Verified,False,9081.35,1,13,2,92.7,78,0,Low
CUST_9135,Dr. Terri Valdez,194,Verified,False,3510.19,1,3,1,879.79,78,0,Low
CUST_9136,Donald Ford,3258,Verified,False,4527.98,1,7,1,2943.74,78,0,Low
CUST_9137,Mary Kane,3290,Verified,False,8714.62,2,5,1,548.4,78,0,Low
CUST_9138,Brian Mccarty,3236,Verified,False,6813.07,2,3,1,30.76,2,0,Low
CUST_9139,Kevin Clayton,1185,Verified,False,590.08,1,5,1,357.35,78,0,Low
CUST_9140,Brandy Bowman,943,Verified,True,6386.51,2,9,1,104.78,2,0,Medium (Compliance)
CUST_9141,Dominique Hall,525,Pending,False,3065.56,1,7,1,844.38,78,1,Low
CUST_9142,Sandra Holder,1625,Verified,False,1906.22,1,2,5,96.98,78,0,High (Network Risk)
CUST_9143,James Zuniga,3114,Verified,False,3140.44,1,10,1,5047.44,78,0,Low
CUST_9144,Danielle Riley,2963,Verified,False,2194.8,1,9,2,155.04,78,0,Low
CUST_9145,Christine Carr,2258,Pending,False,3383.82,1,17,1,956.91,78,0,Low
CUST_9146,Mark Page,741,Verified,False,2919.7,1,3,1,77.51,78,0,Low
CUST_9147,Amy Burnett,862,Verified,False,5929.28,1,17,1,13.15,78,0,Low
CUST_9148,Laura Patterson,3347,Verified,False,644.29,2,3,1,43.61,78,0,Low
CUST_9149,Emily Romero,954,Verified,False,3582.41,2,2,1,305.32,78,5,Low
CUST_9150,Michael Rivera,1303,Verified,False,2896.82,1,11,1,1610.3,78,0,Low
CUST_9151,Rebecca Jones,1275,Failed,False,28327.14,1,12,1,84.51,78,0,Medium (Compliance)
CUST_9152,Eric Colon,3382,Verified,False,421.08,2,14,2,18.42,78,0,Low
CUST_9153,Megan Burns DVM,1744,Pending,False,7495.42,2,3,1,399.74,78,0,Low
CUST_9154,Zachary Pearson,2881,Verified,False,4597.97,1,3,1,7.72,78,0,Low
CUST_9155,Michael Owens,2188,Verified,False,6414.56,1,4,1,1625.22,78,1,Low
CUST_9156,Anna Morse,792,Verified,False,1905.86,1,6,1,54.44,78,0,Low
CUST_9157,Cheryl Sandoval,546,Verified,False,4102.54,1,14,1,619.05,78,0,Low
CUST_9158,April Romero,1845,Verified,False,3447.57,2,3,1,98.53,78,0,Low
CUST_9159,Kevin Hernandez,1017,Pending,False,102339.2,1,9,1,51.45,78,0,Low
CUST_9160,Michael Morris,1928,Pending,False,2187.98,1,9,2,92.68,78,0,Low
CUST_9161,Tanner Ortiz,1554,Verified,False,1359.58,1,5,1,548.5,78,0,Low
CUST_9162,Gina Finley,57,Verified,False,22049.77,1,13,1,817.76,78,0,Low
CUST_9163,Ralph Luna,2160,Verified,False,4204.43,2,19,1,277.99,78,0,Low
CUST_9164,Phillip Hayden,5,Failed,False,4984.03,2,17,2,350.72,78,0,Medium (Compliance)
CUST_9165,Melinda Long,3482,Verified,False,9199.87,1,6,5,588.72,2,0,High (Network Risk)
CUST_9166,Jimmy Edwards,1438,Verified,False,3218.82,1,10,1,4.01,78,0,Low
CUST_9167,Erin Wilson,3254,Verified,False,1960.36,1,5,1,361.32,78,0,Low
CUST_9168,Brittney Wheeler,3085,Verified,False,3403.12,1,5,1,36.75,78,0,Low
CUST_9169,Charles Anderson,1363,Verified,False,1285.83,1,6,1,109.06,78,0,Low
CUST_9170,John Carter,1821,Verified,False,697.56,1,3,2,23.42,78,0,Low
CUST_9171,Erin Johnson,1283,Verified,False,1283.05,2,2,1,77.19,78,5,Low
CUST_9172,Howard Richardson,2138,Pending,False,280.95,1,3,1,160.35,78,0,Low
CUST_9173,Victoria Williams,2664,Verified,False,2070.71,1,10,1,248.7,78,0,Low
CUST_9174,Mrs. Jennifer Ruiz,2939,Verified,False,1808.22,1,14,2,246.18,78,0,Low
CUST_9175,Jason Parker,2746,Verified,False,5451.54,1,2,1,134.38,78,5,Low
CUST_9176,Rebecca Elliott,1274,Verified,False,3391.76,2,4,1,231.49,78,0,Low
CUST_9177,Rebecca Rodriguez,3327,Verified,False,2593.64,1,2,1,345.47,78,0,Low
CUST_9178,Juan Wright,2946,Verified,False,9677.64,1,6,2,234.45,2,0,Low
CUST_9179,Anna Reid,3019,Verified,False,1964.24,1,7,1,92.37,78,0,Low
CUST_9180,Nicholas Floyd,1132,Verified,False,982.6,2,6,1,98.27,78,0,Low
CUST_9181,Erika Kim,668,Verified,False,238.04,1,24,1,148.88,78,0,Low
CUST_9182,Terrance Jackson,2642,Verified,False,3055.56,2,2,2,6574.45,78,0,Low
CUST_9183,William Banks,2637,Verified,False,2826.99,1,2,1,17.98,78,0,Low
CUST_9184,Mackenzie Diaz,2533,Verified,False,10605.0,1,3,1,210.54,78,0,Low
CUST_9185,Jason Neal,3030,Verified,False,1251.89,1,5,1,156.14,78,0,Low
CUST_9186,Aaron Scott,3020,Verified,False,6310.94,1,22,2,108.18,78,0,Low
CUST_9187,Robert Peterson,1282,Verified,False,248.88,2,11,1,12.11,78,5,Low
CUST_9188,Cameron Russell,2687,Verified,False,813.09,1,6,1,603.96,78,0,Low
CUST_9189,Jessica Porter,997,Verified,False,4374.49,2,17,1,2363.6,78,0,Low
CUST_9190,Mr. Robert Collins,1927,Verified,False,5939.24,3,6,1,710.99,78,0,Low
CUST_9191,Crystal Taylor,282,Verified,False,567.13,2,5,1,39.92,78,0,Low
CUST_9192,William Ray,3034,Verified,False,1346.68,2,8,1,37.53,78,0,Low
CUST_9193,Deborah Colon,3160,Pending,False,3118.4,1,2,1,584.39,78,0,Low
CUST_9194,Joseph Benson,1228,Verified,False,2710.44,1,3,1,134.12,78,0,Low
CUST_9195,Jennifer Bennett,2064,Verified,False,5154.11,1,26,1,25.25,78,0,Low
CUST_9196,Sally Thomas,3223,Verified,False,7430.91,2,10,1,884.63,78,0,Low
CUST_9197,Stacy Hart,936,Verified,False,830.26,2,12,5,63.26,78,0,High (Network Risk)
CUST_9198,Michael Hernandez,254,Verified,False,4646.98,1,5,1,220.75,78,1,Low
CUST_9199,Jade Rogers,1212,Verified,False,1451.54,1,6,1,1894.02,78,0,Low
CUST_9200,Brian Mejia,329,Verified,False,4169.5,1,23,1,105.53,78,1,Low
CUST_9201,Mason Moon,2592,Verified,False,1869.12,2,3,1,4.2,78,0,Low
CUST_9202,Nathan Blanchard,2831,Verified,False,8749.32,1,8,1,8.02,78,0,Low
CUST_9203,Carrie Brown,3045,Verified,False,5360.31,2,17,5,39.3,78,0,High (Network Risk)
CUST_9204,Christine Parker,1421,Verified,False,1108.92,1,3,1,51.7,78,0,Low
CUST_9205,Jeffrey Alvarez,1541,Verified,False,556.33,1,3,1,87.77,78,0,Low
CUST_9206,Brian White,3531,Verified,False,9792.92,1,4,1,229.42,78,1,Low
CUST_9207,Matthew Jennings,3402,Verified,False,1471.5,1,7,1,2550.86,78,0,Low
CUST_9208,Sabrina Chapman,2893,Verified,False,1633.04,2,6,1,179.98,2,0,Low
CUST_9209,Sara Yang,1193,Verified,False,6260.42,2,4,1,379.08,78,0,Low
CUST_9210,Thomas Logan,1717,Verified,False,1071.42,1,8,1,253.42,2,0,Low
CUST_9211,Ashley Horn,2414,Verified,False,3637.79,1,5,1,25.39,78,0,Low
CUST_9212,John Moore,1202,Verified,False,3036.47,1,5,2,132.17,78,0,Low
CUST_9213,Amanda Brown,655,Verified,False,2747.35,1,18,1,15.36,2,0,Low
CUST_9214,Stacey Dixon,1386,Verified,False,9850.95,2,8,1,101.24,78,0,Low
CUST_9215,Jill Ramirez,760,Verified,False,4750.79,2,11,1,145.92,78,0,Low
CUST_9216,Anthony Mitchell,2687,Verified,False,7935.37,1,8,1,143.65,78,0,Low
CUST_9217,Katherine Weaver,1799,Verified,False,2322.04,2,4,1,458.46,78,0,Low
CUST_9218,Rachel Macdonald,1064,Verified,False,1445.08,1,7,1,2070.26,78,0,Low
CUST_9219,Amy Lee,2972,Verified,False,8424.4,1,4,2,31.48,78,0,Low
CUST_9220,Matthew Rivas,416,Verified,False,1684.73,1,7,2,44.6,78,0,Low
CUST_9221,Allison Miller,3427,Verified,False,3373.23,1,16,1,44.43,78,0,Low
CUST_9222,Jennifer Ray MD,255,Verified,False,4552.96,2,2,1,183.93,78,0,Low
CUST_9223,Jason Barnes,1167,Verified,False,1380.74,1,4,1,348.64,78,0,Low
CUST_9224,Erica Yang,1877,Verified,False,1385.09,2,13,2,2178.49,78,0,Low
CUST_9225,Jason Kirk,2758,Verified,False,2271.97,1,5,2,32.45,78,0,Low
CUST_9226,Michael Smith,2625,Verified,False,6273.18,2,3,1,27.6,78,5,Low
CUST_9227,Ronald Baker,900,Verified,False,4213.64,10,2,2,79.38,78,0,Low
CUST_9228,Mark Rangel,2059,Verified,False,770.21,2,5,1,716.9,78,0,Low
CUST_9229,Mrs. Julia Chavez DDS,26,Verified,False,21010.53,2,7,1,163.92,78,0,Low
CUST_9230,Johnny Escobar,3005,Verified,False,4359.12,1,13,1,985.14,78,0,Low
CUST_9231,Jeremy Cochran,421,Verified,False,1951.47,1,17,1,39.16,2,0,Low
CUST_9232,Denise Stewart,1245,Verified,False,2559.18,1,5,2,118.81,78,0,Low
CUST_9233,Reginald Brown,1877,Verified,False,2339.88,2,10,1,29.71,78,0,Low
CUST_9234,Charles Mendez,2544,Pending,False,2054.63,1,9,1,84.0,78,0,Low
CUST_9235,Jordan Morse,1261,Verified,False,9563.89,1,7,1,54.06,78,0,Low
CUST_9236,Brittney Boyd,2285,Verified,False,32094.33,1,24,1,22.65,2,0,Low
CUST_9237,Brandy Hogan,1009,Verified,False,1785.05,1,0,1,305.15,78,0,Low
CUST_9238,James Ball,219,Verified,False,1886.37,1,1,1,2290.5,78,0,Low
CUST_9239,Nicole Scott,1511,Pending,False,2723.94,2,5,1,99.54,78,5,Low
CUST_9240,Aaron Gonzalez,1960,Verified,False,752.54,2,10,1,11.53,78,0,Low
CUST_9241,Matthew David Jr.,2509,Verified,False,5054.05,1,32,2,42.61,78,0,High (Network Risk)
CUST_9242,Mitchell Daniels,663,Pending,False,3593.28,2,7,1,122.37,78,0,Low
CUST_9243,Dakota Vaughn,2683,Verified,False,3461.82,2,10,2,101.41,78,5,Low
CUST_9244,Jennifer Torres,3216,Verified,False,467.32,2,7,1,563.34,78,0,Low
CUST_9245,Sergio Massey,990,Verified,False,310.46,2,14,1,17.04,78,0,Low
CUST_9246,Brianna Aguilar,189,Verified,False,2063.96,2,4,1,197.42,2,0,Low
CUST_9247,Bryce Thompson,255,Pending,True,5776.43,2,6,1,30.78,78,0,Medium (Compliance)
CUST_9248,Deborah Hawkins,68,Verified,False,503.68,1,2,1,49.06,78,0,Low
CUST_9249,William Chambers,616,Verified,False,7297.69,1,4,1,41.13,78,0,Low
CUST_9250,Ryan Conner,2384,Pending,False,2200.98,1,3,1,71.77,78,0,Low
CUST_9251,Larry Rowland,2719,Verified,False,1301.27,1,4,2,722.02,78,0,Low
CUST_9252,Deborah Smith,2869,Verified,False,3239.78,2,6,2,129.82,78,0,Low
CUST_9253,Timothy Wilson,874,Verified,False,814.33,1,9,1,490.0,78,0,Low
CUST_9254,Jose Ramsey,3481,Verified,False,235.5,1,35,2,40.16,78,0,High (Network Risk)
CUST_9255,Shane Garcia,2348,Pending,False,9959.75,2,16,2,48.3,78,0,Low
CUST_9256,John Banks,1626,Verified,False,2839.24,1,10,1,29.03,78,0,Low
CUST_9257,Amy Wilcox,357,Verified,False,1448.95,2,1,1,2324.83,78,1,Low
CUST_9258,Darrell Coleman,256,Verified,False,1672.52,2,3,1,1389.47,78,0,Low
CUST_9259,Jacqueline Ramos,1008,Verified,False,1373.36,2,7,2,130.8,78,5,Low
CUST_9260,Michael Wong,2401,Verified,False,2094.75,2,19,1,353.05,78,0,Low
CUST_9261,Bradley Brown,1756,Verified,False,2664.01,1,6,2,780.57,78,0,Low
CUST_9262,Anna House,3593,Verified,False,5928.71,1,10,1,1849.06,78,1,Low
CUST_9263,April Rhodes,2572,Verified,False,1486.62,1,2,1,7.68,78,0,Low
CUST_9264,Brian Peters,2998,Verified,False,1035.47,1,3,1,1488.1,78,0,Low
CUST_9265,Nicholas Smith,2804,Verified,False,1744.02,2,5,1,186.53,2,0,Low
CUST_9266,Gregory Roberts,284,Verified,False,35030.79,2,1,1,87.65,78,0,Low
CUST_9267,Michael Conrad,3384,Verified,False,3486.9,1,11,2,34.63,78,0,Low
CUST_9268,Michael Thompson,99,Verified,False,4445.63,1,15,1,233.27,78,0,Low
CUST_9269,William Jackson,197,Pending,False,2310.57,1,13,1,1373.22,78,0,Low
CUST_9270,Julie Conway,2530,Verified,False,16870.22,1,2,1,39.89,78,0,Low
CUST_9271,Kara Wong,878,Verified,False,7042.38,1,6,1,289.32,78,0,Low
CUST_9272,Martha Dalton,3298,Verified,False,1052.91,1,3,1,248.38,78,0,Low
CUST_9273,David Greene,1869,Pending,False,3489.87,1,4,1,1342.66,78,0,Low
CUST_9274,Sean Huerta,2663,Verified,False,2024.46,2,0,1,193.81,78,5,Low
CUST_9275,Dawn Wolf,2666,Verified,False,4497.01,1,12,1,100.18,78,0,Low
CUST_9276,James Gregory,1389,Verified,False,8075.09,2,19,1,56.39,78,0,Low
CUST_9277,Natalie Caldwell,2416,Verified,False,877.38,1,1,2,41.08,78,0,Low
CUST_9278,Douglas Sullivan,570,Verified,False,4268.38,2,2,1,9.01,78,0,Low
CUST_9279,Richard Clark,2638,Verified,False,1329.77,2,9,1,15.95,78,0,Low
CUST_9280,Todd Buchanan,3147,Verified,False,12288.37,1,6,2,16.18,78,0,Low
CUST_9281,Anna Villanueva,1066,Verified,False,7835.8,1,7,1,125.47,78,0,Low
CUST_9282,Jimmy Norman,422,Verified,False,407.53,3,4,2,231.92,78,0,Low
CUST_9283,Crystal Wallace,2884,Verified,False,966.1,3,11,1,112.44,78,0,Low
CUST_9284,Paul Figueroa,1205,Verified,False,777.64,1,2,2,59.16,2,0,Low
CUST_9285,Melissa West,545,Verified,False,2802.98,2,13,1,6.25,78,0,Low
CUST_9286,Natasha Lester,71,Verified,False,4029.66,1,7,2,204.74,78,0,Low
CUST_9287,Abigail Moreno,3640,Pending,False,6577.76,1,6,1,379.34,78,5,Low
CUST_9288,Randall Stokes,3177,Verified,False,2331.56,1,29,1,48.1,78,0,Low
CUST_9289,Kyle Williams,1224,Verified,False,2247.55,1,7,2,320.58,78,0,Low
CUST_9290,Edward Cummings,3173,Verified,False,3961.16,2,7,1,66.03,78,0,Low
CUST_9291,Angela Nelson,768,Verified,False,69588.28,1,4,1,60.27,78,0,Low
CUST_9292,Kaylee Lewis,2355,Verified,False,655.36,1,5,2,14.9,78,0,Low
CUST_9293,Gail Morales,1707,Verified,False,455.22,1,25,1,4.33,78,0,Low
CUST_9294,Andrew Kelly,2425,Verified,False,1743.87,1,21,1,26.86,78,0,Low
CUST_9295,Gary Cunningham,655,Verified,False,1452.89,1,6,1,34.45,78,0,Low
CUST_9296,Jessica White,2726,Verified,False,1425.3,2,40,1,388.87,78,0,High (Network Risk)
CUST_9297,David Thomas,2447,Verified,False,2944.42,1,4,1,263.15,78,0,Low
CUST_9298,Kevin Davis,1797,Verified,False,924.94,10,11,1,322.45,78,0,Low
CUST_9299,Michael Brown,221,Verified,False,1643.76,1,10,1,13.15,2,0,Low
CUST_9300,Jacqueline Steele,182,Verified,False,2220.5,1,4,1,151.23,78,0,Low
CUST_9301,Joseph Jenkins,307,Verified,False,2273.03,1,10,1,52.97,78,0,Low
CUST_9302,Jorge Spencer,2570,Verified,False,2588.42,2,4,1,572.39,78,0,Low
CUST_9303,Erica Walker MD,1420,Verified,False,2566.72,1,20,1,82.35,78,1,Low
CUST_9304,Ronald Jenkins,1014,Verified,False,1329.49,1,9,1,1213.27,78,1,Low
CUST_9305,Christine Cardenas,2052,Verified,False,2309.98,1,6,1,11.8,78,1,Low
CUST_9306,Michael Curtis,2911,Verified,False,2965.97,1,6,2,70.57,78,0,Low
