customer_id,full_name,account_age_days,kyc_status,pep_status,declared_monthly_income,device_id_count,unique_counterparties_30d,shared_ip_count,historical_avg_tx_amount,session_velocity_seconds,recent_failed_logins,risk_tier
C1540,Ian Torres,2436,Verified,False,904.75,1,2,1,315.64,55,0,Low
C3098,Casey Obrien,3089,Verified,False,1045.5,1,16,1,414.23,109,0,Low
C1973,Shannon Taylor,299,Verified,False,3040.76,2,2,1,323.07,67,0,Low
C2359,Deborah Mercado,405,Verified,False,1991.04,1,21,1,36.43,38,0,Low
C4817,Bernard Smith,531,Verified,False,8625.48,1,7,5,107.11,3,0,High (Network Risk)
C5180,Amanda Perkins,2662,Verified,False,6508.53,3,2,1,28.8,100,0,Low
C3340,Kevin Escobar,2381,Verified,False,2769.86,2,14,2,635.45,77,0,Low
C2073,Kimberly Lutz,754,Verified,False,802.24,1,11,2,131.62,79,1,Low
C125,Reginald Diaz,2277,Pending,False,2292.63,2,1,1,251.49,100,0,Low
C2509,Raymond Quinn,1031,Verified,False,38260.65,1,7,1,55.99,33,5,Low
C2953,John Dixon,2414,Verified,False,3787.82,1,9,1,397.16,37,0,Low
C4409,Jonathan Bates,1809,Verified,False,12736.98,2,8,2,418.09,100,0,Low
C353,Renee Mendez,1737,Verified,False,4405.1,1,6,1,17.94,67,0,Low
C2150,Jose Griffin,3429,Verified,False,17225.53,1,13,1,500.58,43,0,Low
C1122,Travis Hopkins,2840,Verified,False,2841.5,2,11,1,26.86,95,0,Low
C3399,Nancy Webb,2486,Verified,False,10217.71,1,7,1,54.8,51,5,Low
C2465,Daniel Freeman,2941,Verified,False,8038.78,1,6,1,605.2,76,0,Low
C3067,Jacob Williams,3369,Verified,False,3315.23,2,8,1,57.5,36,0,Low
C2516,Terry Ward,1470,Verified,False,3328.85,1,4,1,182.43,55,0,Low
C89,Jesse Williams,2695,Verified,False,700.07,1,3,2,133.1,98,0,Low
C5005,Mrs. Michele Boyd,2164,Verified,False,2082.64,10,3,1,17.68,32,10,Low
C1625,Sandy Baker,2748,Verified,False,36812.33,1,6,1,1275.78,93,1,Low
C2708,Carrie Valdez,3150,Pending,False,18378.33,1,3,1,1300.96,33,0,Low
C2417,Matthew Houston,3127,Pending,False,2801.67,2,6,1,307.24,105,0,Low
C1428,Jamie Solomon,1969,Verified,False,1303.3,1,21,1,97.83,108,0,Low
C2539,Heather Parrish,1196,Verified,False,10537.3,2,6,1,177.28,75,0,Low
C3466,Mr. Larry Shaw,972,Verified,False,4093.9,1,8,1,1143.69,102,0,Low
C3149,Christopher Jones,2886,Verified,False,4937.25,1,6,1,70.61,68,0,Low
C2223,Christine Lopez,2051,Verified,True,2266.91,3,21,2,80.99,90,0,Medium (Compliance)
C4979,Mitchell Wilson,3077,Verified,False,13675.98,1,27,1,110.42,79,0,Low
C2686,Robert Cortez,1704,Verified,False,3974.46,1,5,2,5.84,78,0,Low
C4255,Mr. Daniel Martin,2703,Verified,False,5736.33,10,13,1,440.31,30,0,Low
C5528,Alison Williams,993,Failed,False,1068.37,1,39,1,207.04,84,0,High (Network Risk)
C2761,Candace Soto,2490,Verified,False,1403.14,1,2,1,538.44,99,0,Low
C3845,Kenneth Brown,570,Verified,False,970.88,1,16,2,76.56,3,0,Low
C573,Christopher Mullen,688,Verified,False,4771.93,2,1,1,17.7,104,0,Low
C515,Kristy Smith,3092,Verified,False,3307.53,1,7,1,190.9,64,0,Low
C2441,Mary Campbell,3497,Failed,False,800.39,1,6,5,27.17,35,0,High (Network Risk)
C4457,Jerry Haney,1576,Pending,False,4154.39,2,1,2,366.9,34,0,Low
C1230,Carolyn Greer,1038,Verified,False,3439.93,2,17,1,416.96,111,0,Low
C380,Rebecca Hoover,3187,Verified,False,465.54,1,8,1,3858.31,93,0,Low
C1954,Matthew Baker,1518,Verified,False,1458.64,1,3,1,1283.69,67,0,Low
C474,Grace Chavez,2486,Verified,False,3840.22,2,9,1,235.16,37,0,Low
C319,Crystal Cruz,255,Verified,False,1067.26,2,15,1,106.49,51,0,Low
C3437,Dale Heath,2970,Verified,False,2304.34,1,1,1,587.33,48,0,Low
C3909,Jennifer Hernandez,80,Verified,False,1415.44,1,0,1,246.42,2,0,Low
C2140,John Mendez,2754,Verified,False,614.31,2,7,1,77.2,53,0,Low
C5409,Richard Gordon,617,Verified,False,358.54,10,48,1,7.06,3,0,High (Network Risk)
C571,John Anderson,3341,Verified,False,915.86,2,21,1,4914.72,112,0,Low
C658,Samantha Prince,2268,Verified,False,21727.12,2,5,1,775.94,89,0,Low
C82,Marie Boyd,1876,Verified,False,862.16,1,9,2,410.72,55,0,Low
C3969,Andrew Moreno,1075,Verified,False,2501.47,2,6,2,170.97,85,0,Low
C2256,Robert Clarke,874,Verified,False,2783.26,2,2,5,2699.1,49,0,High (Network Risk)
C980,Kevin Figueroa,3209,Verified,False,20697.8,1,7,1,592.6,43,0,Low
C4742,Melissa Davis,1381,Verified,False,374.68,1,2,5,19.34,51,0,High (Network Risk)
C587,John Hall,74,Verified,False,1445.85,1,2,2,106.35,102,5,Low
C2262,Diane Mcdowell,321,Verified,False,3960.71,1,3,1,485.12,103,0,Low
C3676,Colin Fletcher,715,Verified,False,2611.23,2,2,1,954.37,83,0,Low
C5160,Laura Wilson,3371,Failed,False,1924.85,1,38,1,100.51,109,0,High (Network Risk)
C3764,Matthew Watts,298,Verified,False,5108.66,2,5,2,1542.99,1,0,Low
C3526,Jack Moore,2608,Verified,False,353.66,1,9,1,21.21,33,0,Low
C2524,Dawn Wyatt,374,Verified,False,2175.62,1,2,2,105.8,86,0,Low
C5294,Jacob Hill,116,Verified,False,1644.09,10,6,20,112.64,96,0,High (Network Risk)
C5028,Nicole Gutierrez,869,Verified,False,7036.18,1,5,5,647.96,42,0,High (Network Risk)
C4214,Karen Wood,307,Verified,False,347.66,2,8,1,1101.15,40,0,Low
C233,Dawn Parker,3157,Pending,False,2318.48,1,9,2,1061.86,68,0,Low
C45,Michael Fitzgerald,3386,Verified,False,2420.17,2,8,2,19.34,87,0,Low
C116,Mary Adkins,3123,Pending,False,1862.43,3,3,1,193.02,44,0,Low
C79,Michael Martin,2004,Verified,False,1579.32,1,7,1,15.62,89,0,Low
C4756,James Morgan,1195,Verified,False,2478.73,1,4,1,164.82,40,0,Low
C3998,Melissa Mann,3606,Verified,False,8489.17,2,21,5,1895.35,58,0,High (Network Risk)
C4974,Vincent Smith,277,Verified,False,5417.26,1,8,1,3246.11,119,0,Low
C4545,Charles Frost,1200,Verified,False,1376.21,1,7,1,320.0,34,0,Low
C2794,Austin Walker,2492,Verified,False,1366.11,2,2,2,240.94,55,0,Low
C1637,Andrew Cruz,1141,Verified,False,944.02,1,4,1,120.21,57,0,Low
C4626,Miss Kelly Dawson,2542,Verified,False,7691.08,1,9,1,150.83,31,0,Low
C1859,Theresa Wilkins,3185,Verified,False,1538.44,1,6,1,1380.84,89,0,Low
C3511,Jessica Harris,3373,Verified,False,815.92,2,6,1,42.46,49,0,Low
C3613,Regina Mitchell,435,Verified,False,3032.1,1,1,2,103.77,63,0,Low
C4577,Kyle Black,3354,Verified,False,3646.38,1,3,20,158.95,62,0,High (Network Risk)
C721,Christopher Johnson,3541,Verified,False,2075.91,1,5,1,53.31,104,0,Low
C3336,Aaron Moore,944,Verified,False,3070.53,1,19,1,328.24,31,0,Low
C3339,Penny Gomez MD,102,Verified,False,2309.1,1,1,1,1569.73,68,0,Low
C849,Kelly Mclaughlin,3229,Verified,False,4540.63,2,3,1,394.28,86,0,Low
C555,Brandon Mitchell,3323,Verified,False,3583.25,2,1,2,53.25,107,0,Low
C944,Suzanne Bailey,1939,Pending,False,1439.34,2,9,1,49.32,76,0,Low
C4322,Destiny Obrien,1029,Verified,False,5219.78,2,19,1,22.47,43,0,Low
C174,Timothy Andrews,3339,Verified,False,1161.9,1,9,1,127.61,60,0,Low
C2358,Jason Rodriguez,2874,Verified,False,932.74,1,11,1,43.07,56,1,Low
C2374,Edward Arroyo,2465,Verified,False,3229.22,2,3,1,215.74,109,0,Low
C3384,Tina Walter,1759,Verified,False,3981.23,1,9,1,52.29,90,1,Low
C4963,Laura Benson,1695,Verified,False,6441.0,1,3,2,18.11,51,0,Low
C3831,Kristine Carrillo,3336,Verified,False,17401.97,1,7,2,8.14,91,0,Low
C148,Tonya Ellis,2110,Pending,False,437.25,1,11,1,381.13,38,0,Low
C5520,Kevin Johnson,1335,Verified,False,1521.73,2,5,5,18.46,99,10,High (Network Risk)
C4229,Austin Schultz,858,Verified,False,3099.66,1,14,1,312.53,39,0,Low
C196,Megan Hall MD,1981,Verified,False,14838.39,2,6,1,55.91,34,0,Low
C1306,Kelli Smith,2077,Verified,False,1842.24,3,9,1,219.74,101,0,Low
C3268,Danielle Davis,2793,Verified,False,530.28,2,33,1,138.04,78,0,High (Network Risk)
C2114,Samantha Jones,989,Verified,False,916.07,2,11,2,185.27,60,0,Low
C2697,Karen Gomez,3009,Verified,False,2236.48,2,4,1,621.2,48,0,Low
C2924,Debra Valentine,1612,Pending,False,4042.99,1,5,1,51.27,111,0,Low
C1815,Susan Porter,2399,Verified,False,24735.3,2,14,1,1381.79,89,0,Low
C3231,Nicolas Salas,1085,Verified,False,1419.9,2,17,1,466.41,37,1,Low
C1848,Dale Wright,1798,Verified,False,4658.65,3,7,1,89.4,50,10,Low
C786,Brittney Rodriguez,1618,Verified,False,7720.24,1,2,1,104.62,78,0,Low
C5586,Megan Alvarado,2605,Failed,False,1535.78,1,3,1,175.95,86,0,Medium (Compliance)
C281,Pamela Weaver,3137,Verified,False,14445.79,2,8,1,78.03,56,0,Low
C2142,John Oliver,1794,Verified,False,1517.55,2,11,5,10.89,37,0,High (Network Risk)
C1505,William Prince PhD,2070,Pending,False,962.2,1,16,2,34.0,114,0,Low
C219,William Moon IV,2586,Verified,False,12653.46,1,1,1,33.83,109,0,Low
C4350,Kenneth Brown,180,Verified,False,2586.91,1,14,2,110.04,72,0,Low
C4516,Karen Fernandez,2124,Verified,False,881.31,1,23,1,23.8,54,0,Low
C3274,Jennifer Parks,2546,Verified,False,1743.66,2,1,2,513.48,54,0,Low
C517,William Wolfe,989,Verified,False,1318.2,1,7,1,179.41,47,0,Low
C4780,Michael Smith,2414,Verified,False,1548.0,2,13,1,79.31,32,0,Low
C2499,Kevin Nguyen,299,Verified,False,3222.47,1,2,1,43.28,119,0,Low
C165,Debbie Dunn,327,Verified,False,1906.91,1,4,1,152.33,73,0,Low
C976,John Austin,732,Verified,False,21144.44,1,11,1,604.69,50,0,Low
C4084,Jonathan Clark,1139,Verified,False,1880.57,1,4,2,8.79,43,0,Low
C3171,Jacqueline Dickerson,2810,Verified,False,2312.76,2,5,1,15.55,74,0,Low
C4450,Christopher Anderson,926,Verified,False,11830.32,1,8,2,31.45,36,0,Low
C4655,Crystal Garcia,1971,Verified,False,9348.72,1,2,2,20.62,104,0,Low
C1086,David Reynolds,1680,Verified,False,5710.8,1,3,1,16.8,43,0,Low
C133,Charles Haley,374,Verified,False,1804.32,10,10,1,149.62,114,0,Low
C1626,Robert Thompson,1394,Verified,False,11385.78,1,15,1,139.41,77,0,Low
C4382,Dr. Samuel Holmes DDS,2622,Verified,False,1827.72,1,10,1,83.68,69,0,Low
C4815,Elizabeth Hart,3021,Verified,False,928.79,1,21,1,199.42,52,1,Low
C1739,Jennifer Vaughn,2021,Verified,False,1481.8,2,10,1,131.04,84,0,Low
C1140,Robert Woods,1426,Verified,False,5985.68,1,32,1,47.28,68,0,High (Network Risk)
C2587,Joanna Cook,1032,Verified,False,2069.91,1,7,1,77.18,56,0,Low
C4749,Justin Frederick,432,Verified,False,3290.68,1,9,2,204.04,77,5,Low
C2723,Alejandro Martinez,128,Verified,False,1009.07,1,10,2,23.85,33,0,Low
C326,Tracey Gonzalez,1037,Verified,False,6132.76,1,4,1,230.36,34,0,Low
C2180,Mariah Thompson,2443,Verified,False,1286.02,1,3,1,1.19,119,0,Low
C3035,Heather Nunez,511,Pending,False,1112.73,1,3,2,140.84,80,0,Low
C2109,Dr. Steve James,1688,Verified,False,2178.25,1,4,1,238.36,108,1,Low
C3669,Mark Thomas,1188,Verified,False,731.06,2,38,5,34.73,70,1,High (Network Risk)
C751,Robert Rogers,1268,Verified,False,1070.16,1,31,1,730.87,109,0,High (Network Risk)
C5236,Laura Sweeney,3107,Pending,False,1127.42,1,5,1,824.83,80,0,Low
C1382,Christopher Perez,1192,Verified,False,3392.12,1,5,1,202.96,86,0,Low
C4436,Eddie Adams,1945,Verified,False,1321.58,1,1,1,1682.74,92,0,Low
C600,Denise Wallace,1883,Verified,False,3634.25,2,3,2,44.59,51,0,Low
C2627,Heidi Matthews,1309,Verified,False,2293.35,1,3,1,555.37,93,1,Low
C5514,Jennifer White,2340,Verified,False,1680.1,2,5,2,1233.35,35,0,Low
C4763,Nicholas Stanley,3272,Verified,False,9261.26,1,4,1,26.76,92,0,Low
C4745,Mercedes Miller,1577,Verified,False,519.21,1,8,2,166.53,74,0,Low
C3618,Brian Brown,1674,Verified,False,4983.49,2,13,1,16.15,36,0,Low
C4006,Kimberly Johnson,3133,Verified,False,865.74,1,4,1,519.37,51,1,Low
C113,Phillip Miller,2672,Verified,False,1191.82,1,23,2,1807.77,111,0,Low
C4083,Christopher Pena,1657,Pending,False,1747.99,1,9,2,65.34,71,0,Low
C1448,Ellen Wright,739,Verified,False,2140.48,1,15,5,141.03,102,0,High (Network Risk)
C3352,Mark Anderson,2731,Verified,False,2549.47,2,5,1,68.9,96,0,Low
C4656,Alyssa Alvarado,1345,Verified,False,2985.98,2,11,2,6238.47,109,0,Low
C1798,Erika Alvarez,2313,Verified,False,1611.02,2,10,1,37.98,96,0,Low
C2936,Kimberly Nelson,1851,Pending,False,247.88,3,23,1,37.77,45,0,Low
C4306,Wayne Wolfe,2021,Verified,False,1288.29,1,12,2,342.59,4,0,Low
C4506,Kyle Welch,1871,Verified,False,6136.81,2,14,1,129.93,82,0,Low
C1883,Kristy Mills,2460,Verified,False,4667.89,1,4,1,6424.77,119,0,Low
C3879,Emily Reed,2925,Verified,False,4812.49,3,19,1,2918.99,113,0,Low
C2208,Regina Ramos,2823,Verified,False,2073.95,1,2,1,374.13,80,0,Low
C4640,David Torres,2115,Verified,False,4298.18,1,4,1,600.2,113,0,Low
C3801,Robert Charles,585,Verified,False,1658.87,1,9,1,444.42,114,0,Low
C2448,John Smith,3276,Verified,False,1827.97,1,2,1,711.94,63,0,Low
C3342,Theresa Woods,2068,Verified,False,1473.32,2,3,1,325.6,59,0,Low
C338,Jeffrey Carter,3347,Verified,False,6918.84,1,3,1,32.67,106,0,Low
C2456,Adam Brooks,3399,Verified,False,199.36,1,10,1,43.19,88,1,Low
C4031,Justin Foster,1582,Verified,False,2967.85,2,6,1,636.73,71,0,Low
C372,Omar Price,1416,Verified,False,2966.19,1,15,1,69.95,112,0,Low
C5016,Dennis Henderson,2493,Failed,False,3219.84,1,33,1,1111.01,37,5,High (Network Risk)
C5147,Phillip Kent,554,Pending,False,2415.99,10,9,1,441.26,84,0,Low
C4899,Melinda Mitchell,2863,Verified,False,9022.35,1,4,1,25.03,117,0,Low
C166,Rhonda Gutierrez,2964,Verified,False,2731.62,1,9,1,26.54,105,0,Low
C4771,Catherine Roberts,1330,Verified,False,2120.22,1,3,1,20.93,4,0,Low
C1822,Lisa Nelson,1300,Verified,False,5028.84,1,7,1,481.74,107,0,Low
C1206,Chelsea Smith,1034,Verified,False,534.89,1,52,1,850.54,55,0,High (Network Risk)
C1766,Joseph Lopez,924,Verified,False,1266.66,1,6,1,82.75,30,0,Low
C4686,Derrick Espinoza,3207,Verified,False,7536.61,1,9,1,147.39,110,1,Low
C5590,Crystal Hernandez,3328,Failed,False,3464.16,2,6,1,239.87,108,0,Medium (Compliance)
C402,Glenn Collins DDS,2166,Verified,False,647.74,2,5,1,551.87,96,0,Low
C39,Mrs. Raven Rivera DVM,1446,Verified,False,36147.82,1,10,2,87.91,109,0,Low
C4765,Amy Rowe,690,Verified,False,2228.86,1,2,5,284.46,62,0,High (Network Risk)
C4624,John Lee,282,Verified,False,1222.62,1,6,1,132.99,43,0,Low
C559,Ruth Clayton,2110,Verified,False,627.99,2,2,1,14.3,101,0,Low
C2401,Randy Wright,1742,Verified,False,10183.78,1,25,5,1155.33,65,5,High (Network Risk)
C5468,Jessica Rojas,811,Failed,False,1031.2,2,16,20,238.45,31,0,High (Network Risk)
C3358,Joel Wise,257,Verified,False,1785.38,1,3,1,111.47,62,1,Low
C1111,Vickie Kennedy,1693,Pending,False,3658.11,2,1,1,47.66,82,5,Low
C4570,Emily Morris,934,Verified,False,353.64,1,10,1,51.31,86,0,Low
C4912,Amanda Pineda,2481,Verified,False,5978.66,1,7,2,16.96,54,0,Low
C157,Dawn Little,31,Verified,False,1072.91,1,44,1,27.51,61,5,High (Network Risk)
C5069,Stephen Boyer,3031,Failed,False,7744.0,10,22,2,36.36,79,0,Medium (Compliance)
C3418,Brian Chen,1924,Verified,False,3502.08,1,12,1,64.52,104,0,Low
C4215,Christopher Hill,1471,Verified,False,8271.37,2,4,1,1078.32,59,0,Low
C922,Richard Smith,2724,Verified,False,3239.37,1,5,2,363.11,66,0,Low
C3814,Richard Alvarez,362,Verified,False,7371.31,2,9,1,37.37,94,0,Low
C4907,Jacqueline Davis,412,Verified,False,4170.24,2,9,1,13.59,44,0,Low
C2090,Brandon Montgomery,2829,Verified,False,2493.1,1,4,1,37.48,87,0,Low
C4343,Yolanda Garrett,1368,Verified,False,3720.38,1,2,1,1297.52,43,0,Low
C1937,Matthew Miles,2426,Verified,False,135.8,1,34,1,401.73,94,0,High (Network Risk)
C3660,Beth Hall,2904,Verified,False,1537.36,1,7,1,113.23,114,0,Low
C395,Dr. Nicole Trujillo,2268,Verified,False,8636.13,1,10,2,144.67,93,0,Low
C1956,Corey Norris,549,Verified,False,737.77,1,3,1,826.97,81,0,Low
C3403,Chad Roach,1127,Verified,False,1478.47,1,22,1,143.54,97,0,Low
C5001,Mr. Edward Terry,554,Verified,False,580.69,10,52,5,4440.23,81,1,High (Network Risk)
C1148,Cody Bailey,162,Verified,False,450.21,2,7,1,167.85,118,0,Low
C3732,Denise Guerra,3464,Verified,False,1792.36,1,8,1,36.69,39,0,Low
C368,Kristen Jones,2175,Verified,False,3977.47,1,9,1,7.17,69,0,Low
C1516,Edward Baker,805,Verified,False,1982.4,1,7,1,287.92,82,0,Low
C2317,Aaron Little,2837,Verified,False,741.68,2,11,1,108.37,98,0,Low
C2498,Cody Smith,305,Verified,False,798.77,2,9,1,36.38,58,0,Low
C5070,Patty Allen,1108,Verified,False,987.12,1,6,2,418.89,49,0,Low
C347,Mary Ryan,1164,Verified,False,1921.94,2,2,1,222.54,54,0,Low
C1499,Joseph Jimenez,2497,Verified,False,997.31,1,7,1,74.5,116,0,Low
C4803,Lisa Morris,2593,Verified,False,7744.47,1,13,1,234.8,87,0,Low
C4092,Ashley Mills,471,Verified,False,1263.16,1,12,1,120.79,106,0,Low
C2540,Russell Anderson,660,Verified,False,1584.42,2,21,1,593.69,92,0,Low
C682,Christina Washington,2665,Verified,False,4380.95,1,22,5,169.99,38,0,High (Network Risk)
C2291,Kenneth Huff,3241,Verified,False,337.52,1,12,5,83.64,93,0,High (Network Risk)
C291,Kelly Miles,3117,Verified,False,11742.21,1,8,1,961.63,102,0,Low
C1681,Jacob Obrien,1905,Verified,False,5908.79,2,9,1,29.88,113,0,Low
C4447,Timothy Clark,1421,Verified,False,5749.3,3,4,1,17.96,82,5,Low
C97,Steve Miller PhD,1537,Pending,False,1231.75,1,14,1,60.49,59,0,Low
C4758,Justin Hurley,495,Verified,False,1088.68,2,21,1,10.21,66,0,Low
C1075,Jacob Erickson,2352,Verified,False,1402.59,2,17,2,14.81,95,5,Low
C3600,Deborah Williams,1772,Verified,False,1749.67,3,11,1,103.74,39,0,Low
C3106,Eric Blackburn,586,Verified,False,9172.15,1,6,1,162.31,102,1,Low
C5018,Anne Hardy,2133,Verified,True,367.82,1,5,1,99.88,86,0,Medium (Compliance)
C2013,Chelsey Fox,2852,Verified,False,9530.91,1,6,1,315.89,70,0,Low
C1131,Mario White,423,Verified,False,2091.02,1,4,20,73.59,77,0,High (Network Risk)
C5145,Jennifer Garcia,1438,Verified,False,7600.77,1,9,1,8.61,30,5,Low
C4029,Heather Ellis,711,Verified,False,3810.2,1,0,1,454.95,105,0,Low
C2715,Sonya Jackson,3108,Verified,False,4917.02,2,4,1,131.05,114,0,Low
C896,James Morgan,236,Failed,False,6733.2,2,7,1,422.31,65,0,Medium (Compliance)
C391,Zachary Ramos,276,Verified,False,2301.38,1,54,1,379.28,90,0,High (Network Risk)
C987,Ethan Frey,3089,Verified,False,1004.24,1,7,2,752.56,76,5,Low
C665,Jacob Duran,1901,Verified,False,1049.95,1,7,2,39.28,43,0,Low
C2879,Nicholas Franklin,1387,Verified,False,6802.42,1,3,2,24.98,68,0,Low
C3481,Cindy Cannon,2718,Verified,False,12150.99,1,29,1,129.64,3,0,Low
C4269,Dawn Nixon,2033,Verified,False,1254.6,1,3,1,118.58,37,5,Low
C4137,James Barber,2582,Verified,False,7930.24,1,37,1,964.75,80,0,High (Network Risk)
C5050,Ms. Kelly Holder,2524,Verified,False,6846.72,10,4,20,319.55,71,0,High (Network Risk)
C1457,Eric Walker,868,Verified,False,576.08,1,15,1,185.34,74,0,Low
C3395,Alison Short,924,Verified,False,6603.81,1,7,1,24.01,116,0,Low
C13,Desiree Spencer,2999,Verified,False,1437.36,1,4,1,51.5,66,1,Low
C3226,Tammy Moore,2794,Verified,False,11900.89,2,16,1,13.16,31,0,Low
C3259,Henry Taylor,2910,Verified,False,3363.46,1,21,1,43.53,79,0,Low
C487,Kevin Hall,602,Failed,False,32270.18,1,6,1,195.39,96,0,Medium (Compliance)
C5191,Anna Ross,1228,Verified,False,2594.06,1,7,1,292.07,104,0,Low
C4261,Morgan Cummings,3609,Verified,False,1446.64,1,5,1,388.75,68,0,Low
C297,Carrie Petersen,1310,Verified,False,4604.76,1,8,1,467.64,62,0,Low
C1897,Laura Velez,1709,Verified,False,5875.86,2,3,1,348.81,46,0,Low
C3046,Elizabeth Cross,3311,Failed,False,4821.75,1,0,2,60.28,53,0,Medium (Compliance)
C2393,Angela Brown,1804,Verified,False,1870.88,1,1,1,47.22,91,1,Low
C4580,Hannah Montoya,3231,Verified,False,5954.26,1,6,1,1043.38,81,1,Low
C3695,Sean Kane,2029,Verified,False,845.44,2,3,1,82.71,63,0,Low
C1358,Matthew Guzman,3431,Verified,False,283.0,3,6,5,88.47,112,0,High (Network Risk)
C1311,Richard Reyes,1061,Verified,False,3940.68,1,4,1,124.54,119,0,Low
C5393,Andrew Fernandez,3482,Verified,False,25588.85,2,4,1,15.85,90,1,Low
C2494,Jonathan Walker,1661,Verified,False,5090.55,1,4,1,112.8,76,0,Low
C691,Nicholas Long,970,Verified,False,1269.32,2,16,1,14.22,95,0,Low
C4508,Kurt Wagner,148,Verified,False,1993.43,1,8,5,381.34,67,0,High (Network Risk)
C3630,Dylan Foster,3107,Verified,False,2759.91,3,25,1,76.47,48,0,Low
C4657,Bradley Duncan,3047,Verified,False,1112.85,1,8,5,61.95,116,0,High (Network Risk)
C4869,James Miller,1231,Verified,False,1023.93,1,1,1,8.36,106,0,Low
C4353,Patricia Anderson,3436,Verified,False,4014.11,1,3,1,240.18,55,0,Low
C4611,Justin Freeman,441,Verified,False,4242.2,1,8,1,5379.13,33,0,Low
C384,Christina Gilbert,1365,Verified,False,1084.88,1,8,1,62.96,117,0,Low
C3911,Danielle Jones,3392,Verified,False,695.33,1,4,1,138.05,118,1,Low
C60,Erica Glass,3082,Verified,False,2201.26,1,3,1,1585.3,99,0,Low
C3784,Michael Henderson,2381,Verified,False,1771.35,2,4,1,5192.2,81,1,Low
C1023,Frank Wheeler,2358,Verified,False,5121.27,1,6,1,24.21,79,0,Low
C529,Eric Huerta,1167,Verified,False,1273.0,2,7,2,912.91,36,0,Low
C4799,Wanda Ramos,1099,Verified,False,3718.46,1,3,1,2.31,63,0,Low
C4224,Andrew Meyers,3403,Verified,False,4041.74,1,8,1,1.32,57,0,Low
C5311,James Todd,805,Verified,False,5907.24,3,8,1,10.15,3,10,High (ATO Risk)
C1818,Ashley Brown,1046,Verified,False,2466.9,1,6,1,85.09,37,0,Low
C5020,Tammy Melton,2074,Pending,False,1346.93,2,4,1,7.42,114,0,Low
C1074,Alexis Benson,2726,Verified,False,1981.27,10,12,1,1059.0,38,0,Low
C4272,Jerry Johnson,967,Verified,False,2209.05,1,21,1,158.04,87,1,Low
C302,Joshua Harris,842,Verified,False,19473.44,1,5,20,375.73,116,0,High (Network Risk)
C2838,Deanna Webb,2496,Verified,False,1571.19,1,4,1,88.26,77,0,Low
C5046,Brenda Hale,454,Pending,False,17680.87,1,10,1,61.02,51,0,Low
C2621,Kevin Alvarado,954,Verified,False,2798.79,1,2,1,130.86,88,0,Low
C527,Christopher Campbell,2041,Verified,False,1788.94,2,2,1,2757.32,43,0,Low
C2804,Lisa Brown,3126,Verified,False,1363.79,1,4,2,200.21,109,0,Low
C2488,Alejandra Price,1922,Verified,False,904.63,1,9,1,189.19,55,0,Low
C3986,Samuel Keller,3176,Verified,False,2210.97,3,3,1,30.61,56,0,Low
C4832,Alicia Dillon,1613,Verified,False,2480.58,1,7,2,32.95,81,0,Low
C5516,Crystal James,1795,Verified,False,2683.92,2,1,1,53.7,76,0,Low
C1179,Ariana Stewart,2247,Verified,False,24141.8,1,12,1,373.53,111,1,Low
C2923,Kim Lopez,2128,Verified,False,10552.22,1,23,1,241.89,103,0,Low
C1899,Judith House,1449,Verified,False,2895.03,1,3,2,7.66,52,0,Low
C3513,David Moreno,1313,Pending,False,1761.0,1,10,5,290.51,109,0,High (Network Risk)
C1776,James Moore,2218,Verified,False,644.32,1,6,1,436.64,52,0,Low
C3608,Harold Garrett,3201,Verified,False,3437.61,2,8,2,359.35,94,1,Low
C500,William Mason,2946,Verified,False,7115.58,1,6,2,349.06,104,0,Low
C5504,Lori Johns,3242,Verified,False,9770.4,10,55,20,362.59,82,0,High (Network Risk)
C277,Robin Johnson,3195,Verified,False,1510.56,2,3,1,257.39,52,0,Low
C22,Diana Hernandez,2271,Verified,False,680.83,1,3,1,20.04,2,5,High (ATO Risk)
C369,Mary Miller,208,Verified,False,2663.06,1,17,1,633.73,108,0,Low
C4633,Tyler Salazar,439,Verified,False,4272.12,1,1,1,1964.59,51,0,Low
C3405,Crystal Allen,2694,Verified,False,1897.19,1,7,1,991.43,43,1,Low
C2000,Wesley Browning,1882,Verified,False,4234.16,1,7,1,223.92,87,0,Low
C3829,Joshua Clark,554,Verified,False,2354.57,1,7,1,132.85,105,0,Low
C1238,Joshua Mcbride,2514,Verified,False,3085.44,2,12,1,57.9,94,0,Low
C458,Ellen Thornton,48,Verified,False,3344.29,2,5,1,8.92,58,0,Low
C4183,Brandy Forbes,3407,Failed,False,2455.42,1,12,1,632.91,73,0,Medium (Compliance)
C5545,Brianna Fitzpatrick,3320,Verified,False,732.61,10,36,5,16.06,64,0,High (Network Risk)
C1450,Emily Grant,3408,Pending,False,8864.32,1,6,1,86.65,115,0,Low
C459,Bailey Stewart,1180,Verified,False,1458.62,1,1,1,83.89,83,10,Low
C1536,Monica Cannon,2847,Verified,False,255.32,1,6,5,977.0,44,0,High (Network Risk)
C2561,Jennifer Jenkins,1124,Verified,False,2328.54,1,6,1,402.05,34,0,Low
C1032,Timothy Shannon,47,Verified,False,3754.69,1,10,2,59.04,76,1,Low
C2056,Denise Maxwell,1559,Verified,False,6656.92,1,1,20,125.2,69,0,High (Network Risk)
C4579,Cody Farmer,1493,Verified,False,3165.19,1,9,1,108.63,90,1,Low
